Fecha,Producto,Cantidad,TotalVenta,Cond.Pago,Cliente
2025-05-13 13:45:14,RESTOBAR,1.0,25200,.DEBITO,Consumidor Final
2025-05-13 13:41:59,RESTOBAR,1.0,16800,.DEBITO,Consumidor Final
2025-05-13 13:40:40,ALMUERZO,1.0,25470,.DEBITO,Consumidor Final
2025-05-13 13:39:45,ALMUERZO,1.0,9000,EFECTIVO,Consumidor Final
2025-05-13 13:35:44,RESTOBAR,1.0,7000,.DEBITO,Consumidor Final
2025-05-13 13:34:53,BUDiN HAMBURGUES/ INGLES,1.0,9000,.DEBITO,Consumidor Final
2025-05-13 13:31:29,MOSTRADOR TARTAS SALADA S/T,1.0,8000,.DEBITO,Consumidor Final
2025-05-13 13:30:31,MOSTRADOR EMPANADAS,1.0,9500,.DEBITO,Consumidor Final
2025-05-13 13:28:39,BEBIDA GASEOSA 500ml,1.0,10000,.DEBITO,Consumidor Final
2025-05-13 13:24:55,ALMUERZO,1.0,14300,.CREDITO,Consumidor Final
2025-05-13 13:24:20,PASTEL CHICO,0.25,6000,.DEBITO,Consumidor Final
2025-05-13 13:16:04,ALMUERZO,1.0,30000,EFECTIVO,Consumidor Final
2025-05-13 13:10:17,PORCION DE TARTA,1.0,16500,.DEBITO,Consumidor Final
2025-05-13 13:08:26,FILO/FOSFORITO/ ROLL DE CANELA,1.0,12500,.DEBITO,Consumidor Final
2025-05-13 13:05:24,FILO/FOSFORITO/ ROLL DE CANELA,1.0,7300,.DEBITO,Consumidor Final
2025-05-13 13:04:01,FILO/FOSFORITO/ ROLL DE CANELA,2.0,5000,EFECTIVO,Consumidor Final
2025-05-13 13:02:57,"SANDWICH TRIPLE DE J, Q Y SURTIDO",2.0,3200,.DEBITO,Consumidor Final
2025-05-13 13:02:39,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.25,1300,EFECTIVO,Consumidor Final
2025-05-13 12:58:31,CHIPA,0.25,10800,EFECTIVO,Consumidor Final
2025-05-13 12:55:09,"SANDWICH TRIPLE DE J, Q Y SURTIDO",18.0,52000,.DEBITO,Consumidor Final
2025-05-13 12:51:02,"SANDWICH TRIPLE DE J, Q Y SURTIDO",3.0,4800,.DEBITO,Consumidor Final
2025-05-13 12:43:29,confitura bandeja,1.0,11800,.DEBITO,Consumidor Final
2025-05-13 12:42:08,"SANDWICH TRIPLE DE J, Q Y SURTIDO",1.0,1600,.DEBITO,Consumidor Final
2025-05-13 12:37:09,RESTOBAR,1.0,10000,.DEBITO,Consumidor Final
2025-05-13 12:36:50,MOSTRADOR EMPANADAS,4.0,6000,EFECTIVO,Consumidor Final
2025-05-13 12:31:54,ALMUERZO,1.0,18000,.CREDITO,Consumidor Final
2025-05-13 12:31:29,ALMUERZO,1.0,18000,.CREDITO,Consumidor Final
2025-05-13 12:31:00,ALMUERZO,1.0,18000,.CREDITO,Consumidor Final
2025-05-13 12:30:30,FACTURAS SURTIDAS,4.0,3400,.DEBITO,Consumidor Final
2025-05-13 12:28:05,RESTOBAR,1.0,26200,EFECTIVO,Consumidor Final
2025-05-13 12:25:03,ALMUERZO,1.0,25700,.CREDITO,Consumidor Final
2025-05-13 12:24:34,ALMUERZO,1.0,25700,.CREDITO,Consumidor Final
2025-05-13 12:20:07,FROLA / COCO REDONDA GRANDE,1.0,40000,.DEBITO,Consumidor Final
2025-05-13 12:18:30,MOSTRADOR TARTAS SALADA S/T,1.0,18000,.DEBITO,Consumidor Final
2025-05-13 12:15:39,ALMUERZO,1.0,20000,.CREDITO,Consumidor Final
2025-05-13 12:13:00,MOSTRADOR TARTAS SALADA S/T,1.0,8000,.DEBITO,Consumidor Final
2025-05-13 12:10:49,CHIPA,0.25,4800,EFECTIVO,Consumidor Final
2025-05-13 12:09:41,COOKIE,1.0,4500,.DEBITO,Consumidor Final
2025-05-13 12:09:10,CHIPA,0.25,4800,.DEBITO,Consumidor Final
2025-05-13 12:08:17,CHIPA RELLENO,1.0,13500,.DEBITO,Consumidor Final
2025-05-13 12:06:14,SANDWICH CROISSANT GR J Y Q,1.0,4800,.DEBITO,Consumidor Final
2025-05-13 12:03:23,MOSTRADOR EMPANADAS,2.0,3000,.DEBITO,Consumidor Final
2025-05-13 12:02:50,RESTOBAR,1.0,6300,.DEBITO,Consumidor Final
2025-05-13 11:57:28,BEBIDA GASEOSA 500ml,1.0,14800,.DEBITO,Consumidor Final
2025-05-13 11:55:49,FACTURAS SURTIDAS,6.0,25100,.DEBITO,Consumidor Final
2025-05-13 11:42:47,PORCION DE TARTA,1.0,10000,.DEBITO,Consumidor Final
2025-05-13 11:37:15,FACTURAS SURTIDAS,2.0,1700,.DEBITO,Consumidor Final
2025-05-13 11:34:13,CHIPA,0.1,1920,EFECTIVO,Consumidor Final
2025-05-13 11:32:18,PAN MIGNON BLANCO,0.3,1140,EFECTIVO,Consumidor Final
2025-05-13 11:28:51,SANDWICH CROISSANT GR J Y Q,1.0,4800,.DEBITO,Consumidor Final
2025-05-13 11:25:47,GRISINES / SEMOLADAS,0.25,7600,.DEBITO,Consumidor Final
2025-05-13 11:23:06,MOSTRADOR TARTAS SALADA S/T,1.0,8000,.DEBITO,Consumidor Final
2025-05-13 11:19:49,CHIPA RELLENO,2.0,5400,EFECTIVO,Consumidor Final
2025-05-13 11:17:57,BIZCOCHITOS/CRIOLLITOS,0.25,8300,.DEBITO,Consumidor Final
2025-05-13 11:15:42,RESTOBAR,1.0,6200,.DEBITO,Consumidor Final
2025-05-13 11:15:01,FACTURAS SURTIDAS,6.0,9300,EFECTIVO,Consumidor Final
2025-05-13 11:08:15,CAFE PARA LLEVAR,1.0,9500,.DEBITO,Consumidor Final
2025-05-13 11:04:58,BIZCOCHITOS/CRIOLLITOS,0.25,10000,.DEBITO,Consumidor Final
2025-05-13 11:03:32,COOKIE,1.0,4500,.DEBITO,Consumidor Final
2025-05-13 11:01:29,CHIPA,0.25,6200,EFECTIVO,Consumidor Final
2025-05-13 10:53:54,FACTURAS SURTIDAS,6.0,19500,.DEBITO,Consumidor Final
2025-05-13 10:44:59,RESTOBAR,1.0,32600,.DEBITO,Consumidor Final
2025-05-13 10:43:21,seña pedido,1.0,100000,.DEBITO,Consumidor Final
2025-05-13 10:34:37,FACTURAS SURTIDAS,24.0,20400,.DEBITO,Consumidor Final
2025-05-13 10:31:06,BIZCOCHITOS/CRIOLLITOS,0.25,5400,EFECTIVO,Consumidor Final
2025-05-13 10:27:03,COOKIE,1.0,4500,.DEBITO,Consumidor Final
2025-05-13 10:26:07,MEDIALUNAS,6.0,5100,.DEBITO,Consumidor Final
2025-05-13 10:24:29,FACTURAS SURTIDAS,12.0,10200,EFECTIVO,Consumidor Final
2025-05-13 10:21:10,PASTEL GRANDE,3.0,4200,EFECTIVO,Consumidor Final
2025-05-13 10:19:58,CAFE PARA LLEVAR,1.0,9900,EFECTIVO,Consumidor Final
2025-05-13 10:10:49,BIZCOCHITOS/CRIOLLITOS,0.25,8300,.DEBITO,Consumidor Final
2025-05-13 10:02:55,RESTOBAR,1.0,20000,.DEBITO,Consumidor Final
2025-05-13 10:00:15,"SANDWICH TRIPLE DE J, Q Y SURTIDO",3.0,4800,EFECTIVO,Consumidor Final
2025-05-13 09:59:03,GRISINES / SEMOLADAS,0.25,2500,EFECTIVO,Consumidor Final
2025-05-13 09:58:01,FACTURAS SURTIDAS,2.0,11900,EFECTIVO,Consumidor Final
2025-05-13 09:49:07,CHIPA,0.25,4800,EFECTIVO,Consumidor Final
2025-05-13 09:41:35,BIZCOCHITOS/CRIOLLITOS,0.25,6050,EFECTIVO,Consumidor Final
2025-05-13 09:37:52,CHIPA,0.25,6500,.DEBITO,Consumidor Final
2025-05-13 09:34:31,CHIPA,0.25,4800,EFECTIVO,Consumidor Final
2025-05-13 09:33:07,BIZCOCHITOS/CRIOLLITOS,0.25,4350,.DEBITO,Consumidor Final
2025-05-13 09:31:31,PORCIÒN DULCE HELADERA/ IMPERIALITO,1.0,6500,EFECTIVO,Consumidor Final
2025-05-13 09:29:53,BIZCOCHITOS/CRIOLLITOS,0.25,6300,EFECTIVO,Consumidor Final
2025-05-13 09:27:50,CHIPA,0.5,12150,.DEBITO,Consumidor Final
2025-05-13 09:24:53,RESTOBAR,1.0,8700,.CREDITO,Consumidor Final
2025-05-13 09:24:31,BIZCOCHITOS/CRIOLLITOS,0.25,3500,.DEBITO,Consumidor Final
2025-05-13 09:22:45,MASAS FINAS POR KL,1.5,63600,.DEBITO,Consumidor Final
2025-05-13 09:16:58,RESTOBAR,1.0,3500,.DEBITO,Consumidor Final
2025-05-13 09:11:17,RESTOBAR,1.0,9600,.DEBITO,Consumidor Final
2025-05-13 09:10:21,CHIPA,0.25,9600,.DEBITO,Consumidor Final
2025-05-13 09:09:05,REGALERÌA,1.0,5500,EFECTIVO,Consumidor Final
2025-05-13 09:05:27,FACTURAS SURTIDAS,24.0,20400,.DEBITO,Consumidor Final
2025-05-13 08:58:32,servicio de cafe,1.0,40000,.DEBITO,Consumidor Final
2025-05-13 08:57:00,PAN DE MOLDE,1.0,6000,EFECTIVO,Consumidor Final
2025-05-13 08:54:20,ALMUERZO,1.0,18000,.DEBITO,Consumidor Final
2025-05-13 08:24:32,CHIPA,0.25,4800,.DEBITO,Consumidor Final
2025-05-13 08:24:10,BIZCOCHITOS/CRIOLLITOS,0.25,3500,.DEBITO,Consumidor Final
2025-05-13 08:14:49,FACTURAS SURTIDAS,2.0,1700,EFECTIVO,Consumidor Final
2025-05-13 08:04:52,BIZCOCHITOS/CRIOLLITOS,0.25,17500,.DEBITO,Consumidor Final
2025-05-13 08:00:02,FACTURAS SURTIDAS,2.0,1700,EFECTIVO,Consumidor Final
2025-05-12 19:59:48,RESTOBAR,1.0,11300,.DEBITO,Consumidor Final
2025-05-12 19:59:21,RESTOBAR,1.0,20500,EFECTIVO,Consumidor Final
2025-05-12 19:54:47,RESTOBAR,1.0,7000,EFECTIVO,Consumidor Final
2025-05-12 19:49:27,RESTOBAR,1.0,13800,.DEBITO,Consumidor Final
2025-05-12 19:44:59,ALMUERZO,1.0,8000,.DEBITO,Consumidor Final
2025-05-12 19:43:03,PORCIÒN DULCE HELADERA/ IMPERIALITO,1.0,6500,.DEBITO,Consumidor Final
2025-05-12 19:39:41,PASTEL GRANDE,4.0,5600,EFECTIVO,Consumidor Final
2025-05-12 19:31:18,REGALERÌA,1.0,25000,.CREDITO,Consumidor Final
2025-05-12 19:25:36,TARTA CHICA DULCE HELADERA,1.0,10000,EFECTIVO,Consumidor Final
2025-05-12 19:12:25,TORTA POR KL,1.2,19200,EFECTIVO,Consumidor Final
2025-05-12 19:09:25,ALMUERZO,1.0,12100,.DEBITO,Consumidor Final
2025-05-12 18:51:08,RESTOBAR,1.0,8200,.DEBITO,Consumidor Final
2025-05-12 18:50:27,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.5,2600,EFECTIVO,Consumidor Final
2025-05-12 18:48:27,RESTOBAR,1.0,3700,.DEBITO,Consumidor Final
2025-05-12 18:47:41,"SANDWICH TRIPLE DE J, Q Y SURTIDO",3.0,4800,EFECTIVO,Consumidor Final
2025-05-12 18:41:45,"SANDWICH TRIPLE DE J, Q Y SURTIDO",3.0,4800,.DEBITO,Consumidor Final
2025-05-12 18:38:36,RESTOBAR,1.0,44200,.CREDITO,Consumidor Final
2025-05-12 18:37:30,CONFITURA X KG,0.13,3120,.DEBITO,Consumidor Final
2025-05-12 18:36:20,"SANDWICH TRIPLE DE J, Q Y SURTIDO",2.0,3200,.DEBITO,Consumidor Final
2025-05-12 18:33:52,RESTOBAR,1.0,10500,EFECTIVO,Consumidor Final
2025-05-12 18:33:14,"SANDWICH TRIPLE DE J, Q Y SURTIDO",4.0,6400,.DEBITO,Consumidor Final
2025-05-12 18:31:02,TARTA MEDIANA DULCE HELADERA,1.0,16000,.DEBITO,Consumidor Final
2025-05-12 18:24:02,BOCADITO SALADO,12.0,41800,.DEBITO,Consumidor Final
2025-05-12 18:22:08,BIZCOCHITOS/CRIOLLITOS,0.25,6764,.DEBITO,Consumidor Final
2025-05-12 18:19:30,TORTA POR KL,1.3,20800,EFECTIVO,Consumidor Final
2025-05-12 18:18:04,RESTOBAR,1.0,18400,EFECTIVO,Consumidor Final
2025-05-12 18:17:26,MEDIALUNAS,3.0,7350,.DEBITO,Consumidor Final
2025-05-12 18:13:26,PASTEL CHICO,0.25,14000,.DEBITO,Consumidor Final
2025-05-12 18:11:10,RESTOBAR,1.0,20500,.DEBITO,Consumidor Final
2025-05-12 18:07:40,ALMUERZO,1.0,15000,.DEBITO,Consumidor Final
2025-05-12 18:03:56,RESTOBAR,1.0,21800,.DEBITO,Consumidor Final
2025-05-12 18:00:44,ALMUERZO,1.0,43100,.DEBITO,Consumidor Final
2025-05-12 18:00:02,BUDiN ESPECIAL,1.0,37200,.DEBITO,Consumidor Final
2025-05-12 17:59:04,CHIPA,0.25,7040,.DEBITO,Consumidor Final
2025-05-12 17:57:44,BIZCOCHITOS/CRIOLLITOS,0.25,18021,.DEBITO,Consumidor Final
2025-05-12 17:52:03,BUDiN ESPECIAL,1.0,14000,EFECTIVO,Consumidor Final
2025-05-12 17:50:43,FACTURAS SURTIDAS,6.0,9600,.DEBITO,Consumidor Final
2025-05-12 17:48:24,RESTOBAR,1.0,12500,.DEBITO,Consumidor Final
2025-05-12 17:45:35,PASTEL GRANDE,4.0,44200,.DEBITO,Consumidor Final
2025-05-12 17:44:02,CONFITURA X KG,0.18,10320,.DEBITO,Consumidor Final
2025-05-12 17:40:15,FILO/FOSFORITO/ ROLL DE CANELA,1.0,6500,.DEBITO,Consumidor Final
2025-05-12 17:37:41,BIZCOCHITOS/CRIOLLITOS,0.25,3500,.DEBITO,Consumidor Final
2025-05-12 17:25:53,BUDiN ESPECIAL,1.0,20400,.DEBITO,Consumidor Final
2025-05-12 17:22:41,RESTOBAR,1.0,5400,.DEBITO,Consumidor Final
2025-05-12 17:21:45,RESTOBAR,1.0,6500,EFECTIVO,Consumidor Final
2025-05-12 17:20:00,ALMUERZO,1.0,8000,.DEBITO,Consumidor Final
2025-05-12 17:09:31,RESTOBAR,1.0,13500,.DEBITO,Consumidor Final
2025-05-12 17:09:11,FACTURAS SURTIDAS,8.0,6800,.DEBITO,Consumidor Final
2025-05-12 17:06:33,FACTURAS SURTIDAS,12.0,56100,.CREDITO,Consumidor Final
2025-05-12 17:00:28,FROLA /COCO REDONDA CHICA,1.0,7000,EFECTIVO,Consumidor Final
2025-05-12 16:58:31,confitura bandeja,1.0,13500,EFECTIVO,Consumidor Final
2025-05-12 16:56:21,MILHOJAS / BROWNIE/ CUADRADO FR,2.0,15500,.DEBITO,Consumidor Final
2025-05-12 16:54:21,RESTOBAR,1.0,5400,EFECTIVO,Consumidor Final
2025-05-12 16:53:28,MASAS SECAS / PALMERITAS,0.25,11500,.DEBITO,Consumidor Final
2025-05-12 16:51:49,CHIPA,0.25,5650,EFECTIVO,Consumidor Final
2025-05-12 16:50:05,RESTOBAR,1.0,7000,.DEBITO,Consumidor Final
2025-05-12 16:48:45,SANDWICH CROISSANT GR J Y Q,1.0,4800,.DEBITO,Consumidor Final
2025-05-12 16:48:25,RESTOBAR,1.0,2700,.DEBITO,Consumidor Final
2025-05-12 16:47:23,RESTOBAR,1.0,31200,.DEBITO,Consumidor Final
2025-05-12 16:46:50,FACTURAS SURTIDAS,2.0,6900,EFECTIVO,Consumidor Final
2025-05-12 16:42:00,BOMBONES CHOCOLATE ARTESANAL POR KL,0.13,7800,EFECTIVO,Consumidor Final
2025-05-12 16:38:44,CAFE PARA LLEVAR,2.0,14350,.DEBITO,Consumidor Final
2025-05-12 16:32:53,RESTOBAR,1.0,10200,.CREDITO,Consumidor Final
2025-05-12 16:32:15,CHIPA,0.25,9900,.DEBITO,Consumidor Final
2025-05-12 16:28:46,PORCION DE TARTA,1.0,10000,.DEBITO,Consumidor Final
2025-05-12 16:26:23,RESTOBAR,1.0,4800,.DEBITO,Consumidor Final
2025-05-12 16:26:04,FACTURAS SURTIDAS,3.0,2550,EFECTIVO,Consumidor Final
2025-05-12 16:20:07,CHIPA,0.25,4800,.DEBITO,Consumidor Final
2025-05-12 16:18:30,RESTOBAR,1.0,6500,EFECTIVO,Consumidor Final
2025-05-12 16:15:00,MOSTRADOR WRAPS,1.0,9000,.DEBITO,Consumidor Final
2025-05-12 16:12:44,BOMBONES CHOCOLATE ARTESANAL POR KL,0.11,11400,.DEBITO,Consumidor Final
2025-05-12 16:10:32,FACTURAS SURTIDAS,12.0,10200,.DEBITO,Consumidor Final
2025-05-12 16:01:25,MOSTRADOR EMPANADAS,6.0,28200,EFECTIVO,Consumidor Final
2025-05-12 15:48:53,RESTOBAR,1.0,6700,.DEBITO,Consumidor Final
2025-05-12 15:48:11,BIZCOCHITOS/CRIOLLITOS,0.25,5500,.DEBITO,Consumidor Final
2025-05-12 15:47:10,FILO/FOSFORITO/ ROLL DE CANELA,2.0,25900,.DEBITO,Consumidor Final
2025-05-12 15:41:42,"SANDWICH TRIPLE DE J. CRUDO , ATUN/GOURMET",3.0,33300,EFECTIVO,Consumidor Final
2025-05-12 15:40:14,MERIENDA,1.0,243200,.DEBITO,Consumidor Final
2025-05-12 15:37:24,"SANDWICH TRIPLE DE J, Q Y SURTIDO",4.0,6400,.DEBITO,Consumidor Final
2025-05-12 15:35:44,ALMUERZO,1.0,9000,.DEBITO,Consumidor Final
2025-05-12 15:33:46,BEBIDA GASEOSA 500ml,2.0,15550,.DEBITO,Consumidor Final
2025-05-12 15:30:29,CHIPA,0.25,4800,.DEBITO,Consumidor Final
2025-05-12 15:29:21,FACTURAS SURTIDAS,12.0,14700,.DEBITO,Consumidor Final
2025-05-12 15:26:43,RESTOBAR,1.0,9200,EFECTIVO,Consumidor Final
2025-05-12 15:24:05,BEBIDA GASEOSA 500ml,1.0,12500,EFECTIVO,Consumidor Final
2025-05-12 15:17:16,CHIPA,0.25,4800,.DEBITO,Consumidor Final
2025-05-12 15:15:58,CHIPA,0.25,7300,EFECTIVO,Consumidor Final
2025-05-12 15:10:48,MOSTRADOR EMPANADAS,2.0,3000,.DEBITO,Consumidor Final
2025-05-12 15:03:31,MILHOJAS / BROWNIE/ CUADRADO FR,1.0,4500,.DEBITO,Consumidor Final
2025-05-12 14:58:14,PORCION DE TARTA,1.0,14800,.DEBITO,Consumidor Final
2025-05-12 14:49:22,CHIPA,0.25,4800,EFECTIVO,Consumidor Final
2025-05-12 14:45:26,COOKIE,2.0,9000,.DEBITO,Consumidor Final
2025-05-12 14:38:41,RESTOBAR,1.0,22000,EFECTIVO,Consumidor Final
2025-05-12 14:35:35,MOSTRADOR WRAPS,1.0,9000,EFECTIVO,Consumidor Final
2025-05-12 14:35:18,MOSTRADOR ENSALADAS,1.0,8000,EFECTIVO,Consumidor Final
2025-05-12 14:32:58,MILHOJAS / BROWNIE/ CUADRADO FR,1.0,22020,.DEBITO,Consumidor Final
2025-05-12 14:30:35,ALMUERZO,1.0,24600,.DEBITO,Consumidor Final
2025-05-12 14:27:00,RESTOBAR,1.0,10000,.DEBITO,Consumidor Final
2025-05-12 14:25:26,ALMUERZO,1.0,20300,.CREDITO,Consumidor Final
2025-05-12 14:15:40,MOSTRADOR EMPANADAS,2.0,3000,EFECTIVO,Consumidor Final
2025-05-12 14:14:05,ALMUERZO,1.0,24950,.CREDITO,Consumidor Final
2025-05-12 14:13:44,ALMUERZO,1.0,24950,.CREDITO,Consumidor Final
2025-05-12 14:12:16,FACTURAS SURTIDAS,6.0,11600,EFECTIVO,Consumidor Final
2025-05-12 14:11:38,ENVIO A DOMICILIO,1.0,64400,.DEBITO,COLEGIO DE FARMACEUTICOS DE LA PROVINCIA DE BUENOS AIRES
2025-05-12 14:06:08,confitura bandeja,1.0,34700,.DEBITO,Consumidor Final
2025-05-12 14:05:09,"SANDWICH TRIPLE DE J, Q Y SURTIDO",18.0,28800,.CREDITO,Consumidor Final
2025-05-12 14:02:07,BUDiN ESPECIAL,1.0,19000,.DEBITO,Consumidor Final
2025-05-12 14:01:32,RESTOBAR,1.0,45800,.DEBITO,Consumidor Final
2025-05-12 14:00:06,ALMUERZO,1.0,22000,.CREDITO,Consumidor Final
2025-05-12 13:50:28,RESTOBAR,1.0,27200,.DEBITO,Consumidor Final
2025-05-12 13:50:08,COLGANTES DE CERAMICA,1.0,21000,.CREDITO,Consumidor Final
2025-05-12 13:49:33,MOSTRADOR EMPANADAS,2.0,3000,.CREDITO,Consumidor Final
2025-05-12 13:48:22,ALMUERZO,1.0,18000,EFECTIVO,Consumidor Final
2025-05-12 13:47:27,ALMUERZO,1.0,10000,.DEBITO,Consumidor Final
2025-05-12 13:45:15,ALMUERZO,1.0,28000,.CREDITO,Consumidor Final
2025-05-12 13:40:36,"SANDWICH TRIPLE DE J, Q Y SURTIDO",3.0,4800,EFECTIVO,Consumidor Final
2025-05-12 13:32:45,ALMUERZO,1.0,18000,.DEBITO,Consumidor Final
2025-05-12 13:31:59,CHIPA,0.25,4800,EFECTIVO,Consumidor Final
2025-05-12 13:28:38,MOSTRADOR ENSALADAS,1.0,8000,EFECTIVO,Consumidor Final
2025-05-12 13:21:53,RESTOBAR,1.0,20000,EFECTIVO,Consumidor Final
2025-05-12 13:11:36,MOSTRADOR TARTAS SALADA S/T,1.0,8000,EFECTIVO,Consumidor Final
2025-05-12 13:08:33,"SANDWICH TRIPLE DE J, Q Y SURTIDO",12.0,32400,.DEBITO,Consumidor Final
2025-05-12 13:07:50,AGUA SABOROZIDA CHICA POR 500,1.0,2000,EFECTIVO,Consumidor Final
2025-05-12 13:04:05,CAFE PARA LLEVAR,1.0,4700,EFECTIVO,Consumidor Final
2025-05-12 13:01:32,PORCION DE TARTA,1.0,10000,.DEBITO,Consumidor Final
2025-05-12 13:01:08,MOSTRADOR TARTAS SALADA S/T,1.0,8000,.DEBITO,Consumidor Final
2025-05-12 12:58:58,ALMUERZO,1.0,25500,.DEBITO,Consumidor Final
2025-05-12 12:58:11,GRISINES / SEMOLADAS,0.25,39300,.DEBITO,Consumidor Final
2025-05-12 12:50:48,FILO/FOSFORITO/ ROLL DE CANELA,1.0,2500,EFECTIVO,Consumidor Final
2025-05-12 12:49:48,RESTOBAR,1.0,6200,.DEBITO,Consumidor Final
2025-05-12 12:46:02,SANDWICH CROISSANT GR J Y Q,1.0,4800,EFECTIVO,Consumidor Final
2025-05-12 12:42:57,ALMUERZO,1.0,14000,.DEBITO,Consumidor Final
2025-05-12 12:42:25,ALMUERZO,1.0,25300,.DEBITO,Consumidor Final
2025-05-12 12:38:31,ALMUERZO,1.0,18000,.DEBITO,Consumidor Final
2025-05-12 12:36:28,RESTOBAR,1.0,12600,.DEBITO,Consumidor Final
2025-05-12 12:35:05,MASAS SECAS / PALMERITAS,0.25,22700,.DEBITO,Consumidor Final
2025-05-12 12:31:01,ALMUERZO,1.0,1,.DEBITO,Consumidor Final
2025-05-12 12:29:06,MOSTRADOR WRAPS,1.0,9000,.DEBITO,Consumidor Final
2025-05-12 12:19:30,ALMUERZO,1.0,20000,EFECTIVO,Consumidor Final
2025-05-12 12:16:20,ALMUERZO,1.0,5500,EFECTIVO,Consumidor Final
2025-05-12 12:14:08,ALMUERZO,1.0,18000,.CREDITO,Consumidor Final
2025-05-12 12:13:01,MOSTRADOR EMPANADAS,2.0,3000,EFECTIVO,Consumidor Final
2025-05-12 12:11:55,CHIPA,0.25,25300,EFECTIVO,Consumidor Final
2025-05-12 12:07:55,CHIPA,0.25,4800,EFECTIVO,Consumidor Final
2025-05-12 12:05:24,FACTURAS SURTIDAS,4.0,9400,EFECTIVO,Consumidor Final
2025-05-12 11:59:32,ALMUERZO,1.0,20000,.DEBITO,Consumidor Final
2025-05-12 11:57:47,ALMUERZO,1.0,35300,.DEBITO,Consumidor Final
2025-05-12 11:52:48,panaderia,1.0,3138,EFECTIVO,Consumidor Final
2025-05-12 11:46:14,RESTOBAR,1.0,3500,.DEBITO,Consumidor Final
2025-05-12 11:45:18,RESTOBAR,1.0,14000,.DEBITO,Consumidor Final
2025-05-12 11:44:10,RESTOBAR,1.0,11800,.DEBITO,Consumidor Final
2025-05-12 11:43:32,CONFITURA X KG,0.21,10540,EFECTIVO,Consumidor Final
2025-05-12 11:20:43,RESTOBAR,1.0,5900,.DEBITO,Consumidor Final
2025-05-12 11:19:15,SANDWICH CROISSANT GR J Y Q,1.0,4800,EFECTIVO,Consumidor Final
2025-05-12 11:17:13,FACTURAS SURTIDAS,3.0,3500,.DEBITO,Consumidor Final
2025-05-12 11:05:42,FACTURAS SURTIDAS,2.0,1700,EFECTIVO,Consumidor Final
2025-05-12 11:04:33,BUDiN ESPECIAL,1.0,14000,EFECTIVO,Consumidor Final
2025-05-12 11:02:54,TARTA CHICA DULCE HELADERA,1.0,10000,EFECTIVO,Consumidor Final
2025-05-12 11:01:27,MOSTRADOR ENSALADAS,1.0,21700,EFECTIVO,Consumidor Final
2025-05-12 11:00:43,FACTURAS SURTIDAS,12.0,10200,.DEBITO,Consumidor Final
2025-05-12 10:53:57,FACTURAS SURTIDAS,4.0,10900,.DEBITO,Consumidor Final
2025-05-12 10:48:53,MEDIALUNAS,6.0,5100,EFECTIVO,Consumidor Final
2025-05-12 10:39:49,SANDWICHE SIMPLE DE J Y Q,6.0,26400,.DEBITO,Consumidor Final
2025-05-12 10:30:25,CHIPA,0.25,20100,EFECTIVO,Consumidor Final
2025-05-12 10:24:33,CAFE PARA LLEVAR,1.0,5000,EFECTIVO,Consumidor Final
2025-05-12 10:23:16,BUDIN VAINILLA,1.0,7627,EFECTIVO,Consumidor Final
2025-05-12 10:21:14,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.175,910,EFECTIVO,Consumidor Final
2025-05-12 10:08:03,RESTOBAR,1.0,4800,EFECTIVO,Consumidor Final
2025-05-12 10:07:31,CHIPA,0.57,21144,.DEBITO,Consumidor Final
2025-05-12 10:03:17,BIZCOCHITOS/CRIOLLITOS,0.36,6940,EFECTIVO,Consumidor Final
2025-05-12 10:00:45,FACTURAS SURTIDAS,2.0,1700,.DEBITO,Consumidor Final
2025-05-12 09:59:59,CHIPA,0.25,9900,.DEBITO,Consumidor Final
2025-05-12 09:56:42,servicio de cafe,5.0,116000,.CREDITO,Consumidor Final
2025-05-12 09:41:06,RESTOBAR,1.0,1000,.DEBITO,Consumidor Final
2025-05-12 09:37:01,RESTOBAR,1.0,20000,EFECTIVO,Consumidor Final
2025-05-12 09:22:22,JARRO,1.0,37600,EFECTIVO,Consumidor Final
2025-05-12 09:16:53,BIZCOCHITOS/CRIOLLITOS,0.5,7000,.DEBITO,Consumidor Final
2025-05-12 08:55:15,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.3,6660,EFECTIVO,Consumidor Final
2025-05-12 08:50:58,MASAS SECAS / PALMERITAS,0.08,2240,.DEBITO,Consumidor Final
2025-05-12 08:49:38,CHIPA,0.25,23400,.DEBITO,Consumidor Final
2025-05-12 08:30:08,FACTURAS SURTIDAS,6.0,5100,EFECTIVO,Consumidor Final
2025-05-12 08:25:48,MEDIALUNAS,8.0,6800,EFECTIVO,Consumidor Final
2025-05-12 08:12:25,BIZCOCHITOS/CRIOLLITOS,0.25,3500,.DEBITO,Consumidor Final
2025-05-10 19:41:34,"SANDWICH TRIPLE DE J, Q Y SURTIDO",4.0,6400,EFECTIVO,Consumidor Final
2025-05-10 19:40:05,MOSTRADOR ENSALADAS,1.0,10262,EFECTIVO,Consumidor Final
2025-05-10 19:35:46,BUDiN ESPECIAL,1.0,16500,.DEBITO,Consumidor Final
2025-05-10 19:25:40,RESTOBAR,1.0,18800,.CREDITO,Consumidor Final
